AId,AUserId,QId,ATime,AScore,ACommentCount
874,541,866,2011-07-23 12:25:56.540,1,
875,454,865,2011-07-23 16:39:16.273,2,
879,398,877,2011-07-23 18:26:21.863,4,
881,81,876,2011-07-23 19:15:21.370,1,1
882,454,878,2011-07-23 19:59:23.527,3,
883,211,873,2011-07-23 21:14:07.413,5,2
885,454,876,2011-07-24 01:57:27.587,2,2
886,454,869,2011-07-24 02:00:32.233,1,
892,81,891,2011-07-24 09:25:44.020,2,
894,218,893,2011-07-24 14:22:09.290,5,1
895,218,888,2011-07-24 14:32:12.017,3,
897,159,893,2011-07-24 18:20:51.637,6,1
899,159,889,2011-07-24 18:27:46.927,2,1
900,454,896,2011-07-24 20:08:13.473,6,2
904,81,901,2011-07-24 20:41:38.757,10,
908,398,905,2011-07-25 00:22:19.380,8,
909,73,906,2011-07-25 00:43:29.550,16,4
910,394,876,2011-07-25 11:44:05.810,3,4
911,22,905,2011-07-25 12:30:50.320,4,
912,548,906,2011-07-25 21:53:28.973,-4,
918,540,893,2011-07-26 21:55:32.380,0,1
919,61,916,2011-07-27 01:01:51.317,4,2
921,528,661,2011-07-27 15:05:57.330,3,
923,218,915,2011-07-27 18:37:44.190,4,4
924,357,661,2011-07-27 19:20:24.440,-1,1
925,498,887,2011-07-27 21:32:00.117,5,
926,53,887,2011-07-28 01:26:46.697,5,
930,218,927,2011-07-28 14:30:27.133,5,2
931,211,927,2011-07-28 14:44:23.427,2,2
932,540,780,2011-07-28 16:22:41.993,6,1
934,562,780,2011-07-28 20:54:03.960,1,1
935,211,933,2011-07-28 21:46:15.693,2,2
936,61,914,2011-07-28 22:49:46.583,4,0
938,454,937,2011-07-29 13:55:53.960,2,
939,201,937,2011-07-29 15:01:53.590,2,
944,398,941,2011-07-29 17:11:52.353,3,5
945,218,943,2011-07-29 17:22:19.357,4,
946,566,937,2011-07-29 17:22:22.977,6,1
949,394,948,2011-07-29 21:16:51.253,4,2
950,394,940,2011-07-29 21:47:30.720,1,
951,81,933,2011-07-29 21:54:35.453,2,
953,81,940,2011-07-30 08:33:25.577,5,
956,398,933,2011-07-30 17:27:26.647,1,4
959,211,958,2011-07-30 21:05:07.243,2,1
961,126,943,2011-07-31 11:02:26.340,2,3
962,126,913,2011-07-31 11:25:09.913,1,
963,569,957,2011-07-31 17:09:04.157,4,2
964,394,958,2011-07-31 20:14:12.333,2,
965,394,955,2011-07-31 20:32:55.343,3,1
966,562,958,2011-07-31 21:27:09.767,1,
970,160,969,2011-08-01 20:28:12.680,0,4
971,236,967,2011-08-01 20:44:24.163,4,1
973,218,972,2011-08-02 00:31:07.980,1,2
974,429,943,2011-08-02 08:04:18.763,2,1
976,573,896,2011-08-02 08:23:43.913,8,4
977,394,968,2011-08-02 08:27:11.850,1,
978,218,975,2011-08-02 10:10:47.203,3,
979,429,969,2011-08-02 11:06:05.050,4,
980,573,746,2011-08-02 15:39:09.747,2,1
983,573,869,2011-08-02 17:26:59.240,5,2
985,573,982,2011-08-02 17:35:30.717,11,4
986,13,982,2011-08-02 17:41:20.383,3,
987,31,937,2011-08-02 19:39:22.900,1,
988,577,967,2011-08-02 20:13:10.127,2,
992,398,989,2011-08-03 02:49:46.707,3,
993,394,990,2011-08-03 10:42:02.017,4,3
994,573,749,2011-08-03 11:08:16.410,5,
995,394,800,2011-08-03 20:57:30.560,2,
996,394,655,2011-08-03 21:29:01.630,1,
997,22,969,2011-08-03 21:50:26.643,2,1
998,394,365,2011-08-03 22:20:45.003,2,
1001,62,1000,2011-08-05 03:04:36.983,3,
1003,573,1002,2011-08-05 05:37:54.430,3,1
1004,226,655,2011-08-05 07:59:34.543,1,2
1005,573,655,2011-08-05 16:54:28.930,1,1
1007,211,1006,2011-08-05 20:00:43.217,5,
1008,515,1006,2011-08-05 20:16:59.317,2,
1011,573,655,2011-08-06 15:29:41.360,1,0
1012,61,958,2011-08-07 02:43:47.593,10,2
1014,394,1013,2011-08-07 23:39:52.780,1,2
1015,33,1013,2011-08-08 19:26:21.370,3,1
1017,81,1016,2011-08-08 23:57:58.567,7,3
1020,573,1019,2011-08-09 07:57:29.783,2,
1021,394,1018,2011-08-09 08:53:25.313,1,
1023,573,1022,2011-08-09 09:47:49.830,7,1
1025,562,1022,2011-08-09 12:57:43.130,0,
1026,336,1022,2011-08-10 02:24:17.250,2,4
1028,394,1027,2011-08-10 09:06:22.940,1,4
1029,573,1027,2011-08-10 09:09:33.203,2,
1030,218,903,2011-08-10 18:33:55.220,1,
1031,218,960,2011-08-10 18:39:07.350,1,1
1032,218,928,2011-08-10 18:47:34.313,3,
1033,218,902,2011-08-10 19:04:41.483,1,2
1034,218,991,2011-08-10 19:12:34.610,1,1
1035,218,929,2011-08-10 19:17:10.437,2,
1036,218,884,2011-08-10 19:34:00.907,1,
1037,394,884,2011-08-10 20:46:24.323,1,
1038,357,1027,2011-08-10 20:57:03.127,0,9
1040,394,1039,2011-08-10 22:27:59.877,4,1
1043,159,1039,2011-08-11 06:10:28.963,3,
1044,429,902,2011-08-11 07:01:16.103,2,2
1045,218,1041,2011-08-11 12:34:15.570,5,3
1046,600,655,2011-08-11 19:17:34.777,0,1
1047,218,1039,2011-08-11 19:57:22.667,5,5
1049,218,1048,2011-08-11 22:41:57.767,4,
1050,33,884,2011-08-11 22:46:57.560,3,
1053,13,1052,2011-08-12 22:20:40.720,1,
1055,61,1054,2011-08-13 01:51:15.260,4,1
1057,218,1056,2011-08-15 10:15:25.660,1,
1059,71,1058,2011-08-15 13:49:23.137,4,2
1060,71,1056,2011-08-15 15:01:20.630,5,
1061,540,1056,2011-08-15 21:46:58.620,3,
1062,394,1058,2011-08-16 11:10:31.397,1,1
1063,357,155,2011-08-16 19:40:12.223,3,
1071,540,1069,2011-08-17 22:35:01.197,4,0
1072,357,1069,2011-08-18 01:16:23.580,4,1
1073,357,1068,2011-08-18 01:25:18.033,2,1
1074,613,1069,2011-08-18 10:36:26.693,0,
1075,573,1070,2011-08-18 12:02:28.450,7,1
1077,394,1076,2011-08-18 20:59:32.403,3,
1078,573,1076,2011-08-19 08:16:34.507,3,
1079,613,1068,2011-08-19 10:50:53.257,2,
1081,71,1080,2011-08-20 04:41:41.477,12,3
1082,394,1080,2011-08-20 09:22:10.517,4,
1083,394,1042,2011-08-20 20:51:04.380,2,
1084,394,1067,2011-08-21 20:01:32.427,3,
1086,336,1085,2011-08-22 01:09:53.440,3,
1087,159,1085,2011-08-22 01:46:14.930,3,
1088,613,1085,2011-08-22 09:36:39.743,6,
1089,613,1067,2011-08-22 09:42:17.690,1,
1091,81,1090,2011-08-22 21:37:09.870,7,5
1093,22,1085,2011-08-23 01:27:43.230,4,
1094,22,1069,2011-08-23 01:32:39.637,0,
1096,621,1095,2011-08-23 05:41:57.170,9,2
1098,218,1097,2011-08-23 11:08:04.417,12,4
1099,71,1097,2011-08-23 14:02:54.350,1,2
1100,81,1097,2011-08-23 23:19:43.557,5,
1102,211,1101,2011-08-24 17:52:34.110,0,3
1104,357,1103,2011-08-24 19:28:41.860,3,1
1105,429,1101,2011-08-25 08:26:46.077,6,
1106,429,1092,2011-08-25 10:07:04.623,5,2
1108,429,1107,2011-08-25 16:13:39.657,11,
1110,613,1109,2011-08-25 18:44:14.443,7,
1113,504,1092,2011-08-29 08:18:31.493,0,
1114,613,1112,2011-08-29 10:34:58.633,7,
1117,218,1116,2011-08-30 01:28:18.133,19,3
1118,336,1115,2011-08-30 03:01:30.400,6,1
1120,429,1119,2011-08-30 11:02:46.167,3,1
1121,613,1116,2011-08-30 15:49:17.643,4,2
1122,357,1116,2011-08-30 19:41:19.493,5,2
1124,644,1109,2011-08-31 13:09:43.903,0,
1126,644,1092,2011-08-31 13:29:36.523,3,
1128,357,1127,2011-08-31 18:42:30.890,4,2
1130,644,244,2011-08-31 23:06:32.567,2,
1131,644,208,2011-08-31 23:15:19.213,2,
1132,644,747,2011-08-31 23:21:05.443,0,2
1133,357,1129,2011-09-01 01:38:23.860,6,
1135,398,1134,2011-09-01 03:16:52.687,8,1
1136,613,1134,2011-09-01 15:06:08.737,0,
1139,92,1116,2011-09-01 22:45:17.997,5,1
1140,398,1138,2011-09-02 04:22:49.387,1,2
1142,429,1141,2011-09-02 08:14:59.857,11,
1144,218,1143,2011-09-02 13:05:27.117,1,
1146,,1145,2011-09-02 12:58:16.760,3,
1147,22,1129,2011-09-02 16:11:53.957,2,
1149,644,1141,2011-09-02 16:49:16.597,0,1
1150,644,1145,2011-09-02 17:01:31.537,2,
1151,540,1145,2011-09-02 17:22:02.580,1,
1152,22,1116,2011-09-02 17:35:39.437,6,1
1153,454,1145,2011-09-02 20:27:06.337,4,1
1154,92,1125,2011-09-02 20:53:06.517,1,
1158,73,1155,2011-09-03 16:08:24.950,12,4
1159,73,1156,2011-09-03 17:10:47.017,8,1
1164,81,1156,2011-09-04 20:47:50.323,5,
1166,573,1165,2011-09-05 05:37:39.887,5,3
1167,73,1165,2011-09-05 13:52:10.237,6,
1171,613,834,2011-09-06 21:02:48.237,1,
1172,664,1170,2011-09-07 11:09:06.203,0,
1174,613,1173,2011-09-07 14:31:19.437,-2,3
1176,357,1175,2011-09-07 18:06:36.063,11,1
1178,218,1173,2011-09-08 01:22:17.030,3,5
1179,644,1175,2011-09-08 01:23:05.487,1,
1181,669,1141,2011-09-08 16:50:34.587,-3,
1183,73,1182,2011-09-09 20:04:19.180,11,
1185,73,1184,2011-09-09 20:36:49.497,5,1
1187,357,1186,2011-09-09 23:18:37.153,5,2
1190,226,1189,2011-09-10 09:35:18.930,1,
1191,22,1186,2011-09-10 11:31:38.973,4,1
1192,22,1189,2011-09-10 11:45:37.483,2,
1193,22,1175,2011-09-10 12:16:46.717,3,
1195,73,1188,2011-09-10 15:48:48.837,8,4
1196,679,1141,2011-09-10 19:24:02.890,1,
1197,73,183,2011-09-10 21:09:44.173,7,0
1198,603,183,2011-09-11 03:27:02.750,2,
1201,644,1200,2011-09-11 14:23:24.717,1,2
1202,22,1200,2011-09-11 14:55:30.950,10,2
1203,683,1194,2011-09-11 17:44:29.230,1,
1204,298,1189,2011-09-11 18:51:08.993,1,
1206,429,1199,2011-09-13 07:56:19.000,1,
1207,613,1205,2011-09-13 10:59:40.387,0,
1208,218,1200,2011-09-13 13:21:02.900,3,1
1209,53,1205,2011-09-13 19:09:18.727,2,
1210,254,1200,2011-09-14 03:26:02.017,0,
1213,357,1211,2011-09-14 18:09:48.257,8,3
1214,692,1097,2011-09-14 19:10:17.457,1,
1217,357,1215,2011-09-14 21:00:37.580,3,2
1220,398,1219,2011-09-15 00:56:00.623,1,
1222,218,1219,2011-09-15 11:14:57.740,2,1
1223,22,1215,2011-09-15 12:22:25.653,0,
1226,218,1224,2011-09-16 12:16:32.097,0,
1231,73,1230,2011-09-17 02:13:39.420,9,4
1232,73,1229,2011-09-17 02:21:28.650,15,
1234,73,1233,2011-09-17 15:18:57.323,5,2
1241,53,1219,2011-09-18 13:50:01.447,5,
1242,61,1228,2011-09-18 18:32:22.297,2,1
1244,254,1243,2011-09-19 05:22:20.467,4,
1245,398,1243,2011-09-19 06:05:07.710,4,
1246,254,1239,2011-09-19 06:53:50.043,2,
1249,429,1247,2011-09-19 16:50:47.963,12,
1250,188,1230,2011-09-19 17:25:46.320,4,7
1251,188,1211,2011-09-19 17:54:10.450,2,2
1252,357,1248,2011-09-19 19:04:45.370,4,2
1253,357,1243,2011-09-19 19:09:51.560,3,
1254,357,1238,2011-09-19 19:27:05.610,2,1
1257,110,1256,2011-09-20 08:12:42.257,2,
1258,110,1248,2011-09-20 08:15:28.913,3,5
1259,110,1240,2011-09-20 08:19:13.060,2,3
1262,718,1230,2011-09-20 16:52:15.950,3,
1264,357,1261,2011-09-20 20:22:03.733,2,1
1266,357,1260,2011-09-20 20:39:31.213,1,1
1267,357,1240,2011-09-20 20:56:25.110,2,1
1268,226,1261,2011-09-21 07:00:43.067,3,
1270,22,1260,2011-09-21 12:26:25.427,3,2
1271,22,1261,2011-09-21 12:40:00.467,4,
1272,302,1269,2011-09-21 13:20:59.840,4,
1273,357,1255,2011-09-21 17:54:23.770,6,0
1275,613,1269,2011-09-23 08:47:53.713,3,
1276,613,1274,2011-09-23 08:52:33.877,5,
1281,429,1280,2011-09-23 15:18:53.363,11,8
1282,21,1279,2011-09-23 17:19:56.917,1,
1283,357,1279,2011-09-23 18:05:37.453,6,
1284,357,1274,2011-09-23 18:15:14.303,2,
1285,728,474,2011-09-23 18:47:28.400,2,
1289,528,1287,2011-09-24 16:28:49.600,2,
1290,73,1288,2011-09-24 16:49:34.520,7,
1291,53,1274,2011-09-25 00:12:19.290,2,
1292,159,1279,2011-09-25 18:29:24.267,1,
1293,159,1256,2011-09-25 18:40:03.907,4,
1297,734,1255,2011-09-27 12:51:16.170,2,
1298,613,1296,2011-09-27 16:58:49.967,1,
1299,429,1265,2011-09-28 08:41:51.190,3,
1302,218,1300,2011-09-29 01:19:39.027,4,1
1303,429,1300,2011-09-29 07:04:32.810,4,
1306,71,1305,2011-09-30 05:32:41.010,8,
1309,92,1307,2011-09-30 15:08:47.657,9,4
1310,357,1307,2011-09-30 16:35:55.723,4,1
1311,613,1307,2011-09-30 17:09:13.380,1,
1312,226,1307,2011-09-30 20:58:16.140,4,3
1313,741,1215,2011-09-30 21:45:11.023,0,
1314,22,1307,2011-10-01 21:18:01.913,4,1
1319,749,1318,2011-10-04 04:44:34.047,6,
1320,749,1247,2011-10-04 05:04:26.480,2,
1322,613,1321,2011-10-04 13:34:12.330,3,
1323,429,1321,2011-10-04 13:44:09.973,3,2
1324,218,1321,2011-10-04 13:51:03.050,3,1
1325,753,1269,2011-10-05 13:36:48.657,0,
1326,71,1321,2011-10-05 15:00:16.900,5,2
1328,749,1230,2011-10-05 21:00:49.280,2,
1329,398,1327,2011-10-05 21:46:26.697,2,
1330,357,1327,2011-10-05 21:50:15.423,1,1
1331,50,1317,2011-10-06 05:41:34.630,1,4
1334,110,1332,2011-10-06 13:45:02.373,3,
1335,211,1332,2011-10-06 15:12:12.900,7,1
1338,749,1308,2011-10-06 19:38:39.493,4,
1339,73,1263,2011-10-06 21:42:10.847,3,
1341,218,1340,2011-10-07 10:39:43.757,6,1
1342,226,1336,2011-10-07 10:53:09.437,3,
1343,218,1336,2011-10-07 12:20:52.460,3,
1344,22,1337,2011-10-07 12:48:50.527,9,1
1345,22,1340,2011-10-07 12:58:50.473,11,2
1346,22,1336,2011-10-07 13:05:30.417,4,
1347,613,1336,2011-10-07 14:16:52.007,2,
1348,160,1336,2011-10-07 14:49:52.807,1,
1350,398,1349,2011-10-07 18:41:44.150,2,
1351,357,1349,2011-10-07 19:30:15.930,3,
1352,749,86,2011-10-07 20:07:01.873,5,
1356,218,1353,2011-10-08 11:09:42.480,2,
1358,254,1357,2011-10-09 22:22:25.593,7,
1360,159,1354,2011-10-10 17:58:24.340,2,6
1361,110,1359,2011-10-10 20:15:04.747,6,
1365,765,1354,2011-10-12 23:07:13.077,3,
1366,30,1340,2011-10-14 10:35:44.833,0,
1368,211,1367,2011-10-14 20:46:06.953,3,
1369,765,1170,2011-10-14 21:48:08.953,1,
1371,749,1370,2011-10-16 07:20:17.267,6,3
1373,613,1372,2011-10-16 10:19:04.337,1,3
1377,211,1375,2011-10-17 07:51:30.130,2,1
1378,777,655,2011-10-17 11:06:06.863,0,
1379,613,1376,2011-10-17 12:31:04.087,8,1
1380,765,1375,2011-10-17 16:37:36.383,3,4
1381,613,1375,2011-10-17 18:13:43.507,2,
1382,357,655,2011-10-17 23:00:01.983,0,
1383,22,1374,2011-10-17 23:42:46.580,5,1
1384,773,1363,2011-10-18 01:19:40.940,2,
1385,159,1374,2011-10-18 02:40:25.420,2,
1387,429,1386,2011-10-19 09:08:20.627,7,5
1390,765,1389,2011-10-20 17:54:16.977,1,6
1395,62,1394,2011-10-22 21:42:01.727,6,
1396,398,1394,2011-10-22 21:55:41.727,12,2
1398,765,1397,2011-10-25 14:04:33.873,2,
1400,540,1399,2011-10-25 22:55:23.463,3,4
1403,749,1402,2011-10-26 21:14:46.603,13,4
1404,613,1402,2011-10-27 10:18:03.933,-2,1
1407,357,1406,2011-10-27 22:22:25.440,4,
1408,211,1406,2011-10-27 22:28:19.050,3,
1410,398,1409,2011-10-28 16:03:08.077,5,4
1411,439,1116,2011-10-28 21:03:48.513,2,2
1413,398,1412,2011-10-30 17:22:51.200,7,
1415,73,1414,2011-10-31 14:21:17.930,9,2
1417,218,1416,2011-11-01 11:13:06.983,3,4
1425,749,1422,2011-11-02 19:22:54.980,3,4
1426,53,1424,2011-11-02 19:37:50.243,4,
1427,73,1421,2011-11-02 20:54:53.337,5,
1429,398,1428,2011-11-03 02:08:43.857,9,6
1432,810,357,2011-11-03 08:33:43.723,0,
1435,52,1434,2011-11-04 15:22:20.097,5,
1436,22,1434,2011-11-05 12:03:02.520,3,
1444,71,1412,2011-11-07 04:27:01.017,1,
1446,254,1443,2011-11-07 06:24:55.567,1,
1447,254,1438,2011-11-07 06:33:35.210,3,
1448,254,1445,2011-11-07 06:40:16.637,6,2
1450,254,1449,2011-11-07 22:02:47.170,12,1
1451,822,1438,2011-11-07 22:48:34.467,1,
1454,218,1452,2011-11-09 00:47:46.453,3,3
1457,816,1455,2011-11-09 12:36:29.397,3,2
1458,398,1455,2011-11-09 17:41:10.643,10,1
1461,218,1460,2011-11-10 14:02:30.247,3,1
1462,218,1459,2011-11-10 14:14:27.737,2,
1463,357,1460,2011-11-10 17:10:14.443,3,
1464,357,786,2011-11-10 17:14:28.370,0,1
1466,398,1465,2011-11-10 22:48:05.433,7,6
1467,218,1465,2011-11-11 03:08:36.793,2,
1468,429,1459,2011-11-11 09:33:11.470,1,
1469,398,1459,2011-11-11 17:00:47.347,2,
1470,218,1419,2011-11-12 01:00:00.197,0,1
1471,218,1111,2011-11-12 01:10:12.597,1,
1472,22,1438,2011-11-13 22:22:05.857,0,
1473,836,1225,2011-11-13 23:12:07.740,2,
1475,218,1474,2011-11-14 17:50:11.640,4,2
1476,218,1221,2011-11-15 01:43:37.393,1,
1477,218,1405,2011-11-15 01:50:07.717,0,2
1478,71,1474,2011-11-15 04:38:57.887,6,4
1479,613,1224,2011-11-15 13:58:00.233,1,
1481,398,1480,2011-11-16 07:23:59.673,1,3
1483,22,1480,2011-11-16 21:37:32.120,2,
1484,840,1482,2011-11-17 09:48:48.957,3,
1485,613,1482,2011-11-17 11:41:25.867,4,
1487,53,1482,2011-11-18 03:38:41.127,4,
1489,22,1486,2011-11-18 13:02:40.270,3,
1490,844,1280,2011-11-18 15:49:17.430,1,1
1492,398,1491,2011-11-20 07:08:21.623,5,4
1494,73,1493,2011-11-21 02:45:36.467,5,1
1496,73,1495,2011-11-21 11:30:48.123,7,2
1500,73,1499,2011-11-22 02:28:04.627,8,3
1501,73,1498,2011-11-22 02:36:26.167,11,1
1502,110,1497,2011-11-22 09:06:15.207,2,1
1503,850,28,2011-11-22 10:12:10.300,-1,4
1504,850,581,2011-11-22 10:27:35.183,0,1
1506,613,1497,2011-11-22 11:39:25.837,2,1
1508,357,1507,2011-11-22 23:46:11.567,7,
1510,218,1509,2011-11-23 19:14:36.960,4,2
1511,73,1509,2011-11-24 03:23:33.163,9,5
1512,73,1066,2011-11-24 18:07:21.933,5,
1515,398,1514,2011-11-25 03:00:50.197,2,3
1516,73,1514,2011-11-25 03:05:35.550,5,1
1517,22,1514,2011-11-25 13:53:39.157,2,1
1519,53,1513,2011-11-25 22:26:04.520,2,1
1522,73,1520,2011-11-27 02:52:18.170,11,0
1523,213,1518,2011-11-28 05:21:21.590,0,
1524,831,1497,2011-11-28 06:40:12.353,5,
1526,218,1525,2011-11-28 11:29:43.000,3,
1527,22,1525,2011-11-28 14:58:10.937,7,1
