QId_x,QUserId,QTags,QTime,QAcceptedAnswerId,QScore,QViewCount,QAnswerCount,QCommentCount,AId,AUserId,QId_y,ATime,AScore,ACommentCount
1020,554.0,<pitch>,2014-10-16 19:07:01.373,1021.0,3,264.0,3.0,0.0,1021,844.0,1020,2014-10-16 19:31:06.653,5,2.0
1024,9.0,<equity><founder>,2014-10-16 21:02:55.613,1070.0,6,198.0,1.0,0.0,1070,82.0,1024,2014-10-20 22:34:49.403,4,0.0
1027,551.0,<silicon-valley>,2014-10-17 04:16:56.990,1033.0,6,101.0,2.0,0.0,1033,844.0,1027,2014-10-17 19:09:15.450,5,0.0
1032,551.0,<founder>,2014-10-17 16:52:52.257,1038.0,0,47.0,2.0,0.0,1038,983.0,1032,2014-10-17 23:48:10.937,2,0.0
1035,9.0,<mobile-apps>,2014-10-17 22:14:50.253,1041.0,4,353.0,3.0,0.0,1041,425.0,1035,2014-10-18 07:31:02.930,4,0.0
1043,9.0,<united-states><investors>,2014-10-18 23:59:19.207,1051.0,4,77.0,1.0,0.0,1051,1130.0,1043,2014-10-19 19:12:35.097,5,0.0
1048,1141.0,<marketing><business-plan><legal><business-model><growth>,2014-10-19 14:54:56.297,1049.0,2,319.0,2.0,3.0,1049,1141.0,1048,2014-10-19 15:03:58.540,1,4.0
1053,1146.0,<social-networking><trademark><domain-name>,2014-10-20 02:38:59.070,1102.0,4,113.0,2.0,0.0,1102,425.0,1053,2014-10-23 07:27:19.907,4,0.0
1058,1149.0,<legal><product><brand><canada>,2014-10-20 07:11:15.917,1060.0,4,123.0,2.0,0.0,1060,551.0,1058,2014-10-20 07:28:19.967,3,6.0
1064,1150.0,<tech-company>,2014-10-20 11:22:12.693,1083.0,4,100.0,2.0,1.0,1083,1169.0,1064,2014-10-22 10:10:14.413,1,0.0
1075,114.0,<software><value><pricing><economics>,2014-10-21 14:31:33.437,1076.0,3,201.0,2.0,0.0,1076,82.0,1075,2014-10-21 16:34:26.223,4,4.0
1079,1165.0,<software><team><non-disclosure-agreement>,2014-10-22 01:21:29.970,1084.0,6,425.0,2.0,1.0,1084,1169.0,1079,2014-10-22 10:29:18.803,5,2.0
1082,532.0,<partners>,2014-10-22 08:49:41.537,1089.0,7,780.0,4.0,0.0,1089,248.0,1082,2014-10-22 16:14:22.367,4,1.0
1093,983.0,<lean>,2014-10-22 17:58:02.213,1095.0,5,352.0,1.0,0.0,1095,551.0,1093,2014-10-22 23:34:24.560,2,6.0
1099,1107.0,<intellectual-property><founder>,2014-10-23 04:30:26.747,1104.0,3,240.0,2.0,0.0,1104,1108.0,1099,2014-10-23 08:43:57.963,2,0.0
1116,551.0,<customer-service>,2014-10-23 17:02:52.090,1161.0,3,122.0,7.0,0.0,1161,131.0,1116,2014-10-27 10:58:17.940,7,1.0
1127,1205.0,<applying>,2014-10-24 11:40:59.963,1128.0,2,59.0,2.0,0.0,1128,425.0,1127,2014-10-24 12:51:12.437,5,0.0
1131,1207.0,<tech-company><customer-development><service>,2014-10-24 18:49:22.167,1139.0,3,122.0,3.0,0.0,1139,425.0,1131,2014-10-25 06:09:11.940,3,0.0
1133,767.0,<website>,2014-10-24 20:05:42.377,1136.0,4,113.0,4.0,0.0,1136,1207.0,1133,2014-10-24 20:58:28.903,3,2.0
1138,1210.0,<mobile-apps><software><united-kingdom>,2014-10-24 23:19:53.263,1141.0,2,172.0,1.0,0.0,1141,425.0,1138,2014-10-25 06:51:05.527,2,0.0
1144,1215.0,<networking><consulting>,2014-10-25 18:25:20.873,1154.0,2,37.0,2.0,2.0,1154,425.0,1144,2014-10-26 18:09:06.807,3,0.0
1145,1216.0,<mobile-apps><software><web-development><entrepreneurism-abroad><pricing>,2014-10-25 18:49:55.450,1316.0,3,518.0,1.0,3.0,1316,425.0,1145,2014-11-07 16:57:05.813,2,0.0
1146,1217.0,<finance>,2014-10-25 23:16:02.650,1415.0,3,35.0,1.0,3.0,1415,1504.0,1146,2014-11-18 16:33:17.037,1,0.0
1151,1221.0,<business-model><pricing><economics>,2014-10-26 09:51:30.577,1152.0,1,55.0,1.0,0.0,1152,425.0,1151,2014-10-26 14:39:39.223,2,1.0
1153,551.0,<marketing><affiliate-marketing>,2014-10-26 16:15:39.497,1156.0,2,363.0,1.0,0.0,1156,844.0,1153,2014-10-27 01:10:38.763,4,0.0
1159,1228.0,<equity><funding>,2014-10-27 07:14:19.200,1160.0,3,1128.0,1.0,0.0,1160,131.0,1159,2014-10-27 10:18:52.463,4,2.0
1162,132.0,<united-states><billing><payment>,2014-10-27 14:30:35.783,1199.0,2,126.0,1.0,6.0,1199,1207.0,1162,2014-10-29 16:38:26.763,4,1.0
1171,806.0,<product><brand>,2014-10-28 13:05:14.777,1193.0,3,61.0,1.0,0.0,1193,425.0,1171,2014-10-29 10:38:42.400,2,0.0
1173,1245.0,<software><ceo>,2014-10-28 13:48:34.180,1270.0,2,389.0,5.0,1.0,1270,1356.0,1173,2014-11-05 00:30:40.327,4,0.0
1175,1111.0,<investment><investors><international><entrepreneurism-abroad>,2014-10-28 14:38:03.783,1543.0,5,93.0,2.0,0.0,1543,181.0,1175,2014-12-03 21:05:30.757,3,5.0
1177,1246.0,<marketing><market-research>,2014-10-28 15:45:31.410,1180.0,4,79.0,4.0,0.0,1180,425.0,1177,2014-10-28 17:06:59.223,5,0.0
1190,1251.0,<customer-development><customer-service><metrics><retention>,2014-10-29 03:15:16.607,1192.0,6,123.0,1.0,0.0,1192,844.0,1190,2014-10-29 06:51:55.680,4,0.0
1191,720.0,<stock-options><partnership>,2014-10-29 03:39:14.060,1200.0,8,371.0,3.0,2.0,1200,1207.0,1191,2014-10-29 18:29:46.803,7,0.0
1222,1111.0,<tech-company><founder><growth><young-entrepreneurs>,2014-10-31 07:56:06.240,1236.0,31,5493.0,8.0,9.0,1236,1288.0,1222,2014-10-31 18:38:21.027,23,1.0
1240,1298.0,<tech-company><founder><hiring>,2014-11-01 00:06:13.253,1243.0,2,94.0,2.0,0.0,1243,1134.0,1240,2014-11-01 05:03:10.020,3,1.0
1252,1337.0,<tech-company><startup-costs><website><beta-testing>,2014-11-04 03:46:58.897,1253.0,4,284.0,3.0,0.0,1253,1288.0,1252,2014-11-04 03:51:06.520,3,5.0
1258,1337.0,<tech-company><startup-costs><customer-service><beta-testing>,2014-11-04 11:08:00.600,1261.0,2,96.0,2.0,0.0,1261,1111.0,1258,2014-11-04 11:26:20.033,4,1.0
1264,1350.0,<marketing><legal><intellectual-property><negotiation><ownership>,2014-11-04 20:03:35.940,1397.0,1,66.0,1.0,0.0,1397,1482.0,1264,2014-11-17 01:46:28.710,0,4.0
1272,1359.0,<tech-company><investment><web-development>,2014-11-05 04:17:10.820,1296.0,1,109.0,2.0,0.0,1296,28.0,1272,2014-11-06 11:51:39.910,0,2.0
1274,1358.0,<employee-compensation>,2014-11-05 06:34:37.430,1282.0,4,428.0,3.0,2.0,1282,425.0,1274,2014-11-05 18:00:37.290,3,0.0
1278,1053.0,<tech-company>,2014-11-05 12:07:47.813,1281.0,4,196.0,2.0,1.0,1281,425.0,1278,2014-11-05 17:34:01.423,3,1.0
1297,1380.0,<tech-company><marketing><website><customer-service>,2014-11-06 15:28:33.973,1309.0,5,620.0,3.0,1.0,1309,425.0,1297,2014-11-07 08:12:27.063,3,0.0
1305,59.0,<united-states><intellectual-property><copyright><contracts><work-for-hire>,2014-11-07 00:39:03.660,1306.0,6,95.0,1.0,0.0,1306,59.0,1305,2014-11-07 00:39:03.660,6,0.0
1312,1397.0,<business-registration><brand><naming><domain-name>,2014-11-07 10:51:30.907,1314.0,16,959.0,2.0,0.0,1314,425.0,1312,2014-11-07 11:47:28.240,13,0.0
1315,1403.0,<united-states><llc><partnership><maryland>,2014-11-07 15:38:43.520,1332.0,6,85.0,1.0,2.0,1332,74.0,1315,2014-11-10 04:24:25.310,1,0.0
1324,1412.0,<target-market><market-research>,2014-11-08 22:08:13.610,1339.0,1,140.0,2.0,6.0,1339,1428.0,1324,2014-11-10 23:19:35.343,4,1.0
1328,1419.0,<business-plan><startup-costs><business-registration><llc>,2014-11-09 18:54:32.687,1331.0,1,155.0,3.0,3.0,1331,74.0,1328,2014-11-10 04:19:37.070,2,5.0
1341,1431.0,<llc><stock>,2014-11-11 03:59:36.087,1823.0,3,275.0,3.0,0.0,1823,1972.0,1341,2015-01-01 02:28:58.870,4,0.0
1344,1337.0,<tech-company><legal><startup-costs><lawyer><minimum-viable-product>,2014-11-11 12:49:25.660,1350.0,3,54.0,1.0,14.0,1350,551.0,1344,2014-11-11 19:52:08.383,5,1.0
1347,1419.0,<tech-company><business-plan><investors><business-capital>,2014-11-11 16:39:57.650,1358.0,3,442.0,1.0,0.0,1358,82.0,1347,2014-11-12 18:10:22.653,2,1.0
1349,551.0,<customer-development><lean-startup>,2014-11-11 19:32:57.950,1353.0,4,287.0,2.0,0.0,1353,378.0,1349,2014-11-12 09:29:17.503,8,0.0
1354,1358.0,<investors><angel-investors>,2014-11-12 10:21:43.317,1373.0,3,66.0,2.0,0.0,1373,425.0,1354,2014-11-13 16:11:02.897,3,0.0
1355,1358.0,<investors><pitch>,2014-11-12 10:26:33.703,1356.0,0,38.0,2.0,3.0,1356,59.0,1355,2014-11-12 11:17:59.027,3,2.0
1357,1443.0,<equity>,2014-11-12 12:19:33.807,1359.0,6,588.0,2.0,1.0,1359,1207.0,1357,2014-11-12 18:41:29.723,7,1.0
1362,1449.0,<customer-development><brand><social-networking><market-research>,2014-11-12 20:24:57.740,1365.0,6,108.0,3.0,0.0,1365,59.0,1362,2014-11-12 21:15:09.587,4,1.0
1375,1358.0,<pitch><seed>,2014-11-14 01:52:50.537,1376.0,4,112.0,2.0,0.0,1376,425.0,1375,2014-11-14 09:01:58.333,5,0.0
1379,1207.0,<tech-company><employees><partners><interns>,2014-11-14 17:07:53.700,1381.0,3,162.0,3.0,2.0,1381,1226.0,1379,2014-11-14 20:29:24.183,2,0.0
1382,1470.0,<intellectual-property><trademark>,2014-11-14 20:33:11.360,1384.0,1,177.0,1.0,1.0,1384,1207.0,1382,2014-11-14 20:51:32.220,4,1.0
1383,1226.0,<tech-company><business-plan><pitch>,2014-11-14 20:38:54.900,1389.0,2,115.0,3.0,1.0,1389,425.0,1383,2014-11-15 09:04:52.583,1,2.0
1391,720.0,<tech-company><legal><intellectual-property><employee-compensation>,2014-11-15 22:44:41.860,1392.0,5,235.0,1.0,2.0,1392,1482.0,1391,2014-11-16 02:29:19.703,5,0.0
1402,1482.0,<lean><networking><consulting>,2014-11-17 22:43:56.727,1404.0,9,2272.0,11.0,4.0,1404,1083.0,1402,2014-11-17 23:16:13.353,7,0.0
1418,1482.0,<communication>,2014-11-18 23:26:38.490,1421.0,1,28.0,1.0,0.0,1421,425.0,1418,2014-11-19 13:36:06.157,2,0.0
1420,991.0,<marketing><social-networking><target-market>,2014-11-19 06:23:39.370,1422.0,4,106.0,1.0,0.0,1422,1536.0,1420,2014-11-19 18:27:44.307,5,0.0
1441,1470.0,<copyright><patent>,2014-11-22 06:48:18.930,1729.0,2,38.0,1.0,0.0,1729,1892.0,1441,2014-12-23 12:38:40.817,3,0.0
1444,767.0,<difficult-client>,2014-11-22 16:05:07.410,1451.0,4,68.0,3.0,0.0,1451,1482.0,1444,2014-11-23 06:03:13.133,4,0.0
1455,1577.0,<marketing><communication>,2014-11-23 13:15:26.897,1456.0,4,145.0,1.0,0.0,1456,1482.0,1455,2014-11-23 18:56:12.860,2,0.0
1458,1580.0,<llc><colorado>,2014-11-24 03:33:07.800,1465.0,2,74.0,1.0,0.0,1465,1482.0,1458,2014-11-24 05:29:48.717,0,2.0
1491,1597.0,<business-plan><startup-costs>,2014-11-25 16:04:51.790,1493.0,6,3937.0,1.0,4.0,1493,1255.0,1491,2014-11-25 20:55:20.913,5,5.0
1496,1610.0,<software><investors><angel-investors>,2014-11-26 09:35:43.747,1509.0,6,169.0,3.0,3.0,1509,425.0,1496,2014-11-27 15:17:58.303,3,0.0
1500,1616.0,<software><lean-startup>,2014-11-26 13:08:11.193,1503.0,2,147.0,2.0,1.0,1503,44.0,1500,2014-11-26 16:13:37.143,3,2.0
1501,1345.0,<tech-company><mobile-apps><advertising><stealth><yc-startup-school>,2014-11-26 13:48:17.660,1518.0,8,375.0,1.0,4.0,1518,1649.0,1501,2014-11-29 01:59:41.520,13,1.0
1511,1641.0,<tech-company><mobile-apps><pricing><quotations>,2014-11-27 18:15:39.963,1513.0,5,784.0,2.0,3.0,1513,1255.0,1511,2014-11-27 20:50:53.403,14,1.0
1516,1646.0,<payment><billing><merchant-services>,2014-11-28 21:08:12.737,1530.0,3,601.0,2.0,4.0,1530,425.0,1516,2014-12-01 16:22:33.963,1,0.0
1520,1661.0,<internet><crowd-funding>,2014-11-30 11:06:06.090,1521.0,4,105.0,4.0,0.0,1521,425.0,1520,2014-11-30 15:16:53.177,1,0.0
1531,1668.0,<software><founder><cto>,2014-12-01 16:43:39.060,1536.0,6,3356.0,2.0,4.0,1536,1678.0,1531,2014-12-02 04:08:39.887,7,0.0
1532,1669.0,<copyright>,2014-12-01 19:14:19.120,1533.0,1,74.0,1.0,4.0,1533,1482.0,1532,2014-12-01 19:37:31.377,1,6.0
1535,1669.0,<intellectual-property>,2014-12-02 01:01:52.603,1538.0,2,108.0,1.0,2.0,1538,1268.0,1535,2014-12-02 18:49:19.190,3,6.0
1552,1698.0,<market-research>,2014-12-05 12:28:45.630,1559.0,1,97.0,2.0,0.0,1559,1111.0,1552,2014-12-05 22:39:29.580,0,5.0
1553,916.0,<target-market><fundraising><yc-how-to-start-a-startup>,2014-12-05 12:36:05.400,1554.0,5,171.0,3.0,1.0,1554,1668.0,1553,2014-12-05 14:54:49.350,3,0.0
1562,1712.0,<website><web-development><low-capital>,2014-12-05 23:25:36.683,1565.0,3,580.0,4.0,4.0,1565,1668.0,1562,2014-12-06 01:47:12.170,3,0.0
1569,1710.0,<filing><massachusetts>,2014-12-06 14:25:22.473,1570.0,5,31.0,1.0,0.0,1570,1710.0,1569,2014-12-06 14:45:04.220,3,0.0
1594,1345.0,<tech-company><business-plan>,2014-12-11 09:19:37.347,1599.0,4,106.0,2.0,0.0,1599,1766.0,1594,2014-12-11 20:23:27.597,5,0.0
1595,1345.0,<marketing><mobile-apps><advertising>,2014-12-11 09:27:18.140,1647.0,10,457.0,1.0,0.0,1647,1810.0,1595,2014-12-14 21:53:21.997,4,1.0
1608,1776.0,<funding><financing><india>,2014-12-12 06:53:13.390,1609.0,2,58.0,1.0,0.0,1609,425.0,1608,2014-12-12 09:10:06.950,3,1.0
1614,1345.0,<tech-company>,2014-12-12 15:05:36.163,1654.0,2,130.0,2.0,5.0,1654,1345.0,1614,2014-12-15 13:29:01.593,1,0.0
1617,1788.0,<marketing>,2014-12-12 21:00:39.610,1620.0,6,84.0,1.0,0.0,1620,135.0,1617,2014-12-13 07:55:27.707,4,2.0
1621,1345.0,<tech-company><mobile-apps>,2014-12-13 08:54:32.220,1624.0,2,350.0,1.0,5.0,1624,9.0,1621,2014-12-13 17:42:16.663,4,0.0
1622,1795.0,<mobile-apps><equity>,2014-12-13 14:19:07.353,1666.0,2,410.0,2.0,5.0,1666,1824.0,1622,2014-12-16 13:20:58.760,4,2.0
1634,1802.0,<llc><business-registration><internet>,2014-12-13 21:41:22.447,1639.0,5,50.0,1.0,0.0,1639,59.0,1634,2014-12-14 07:13:14.003,1,2.0
1636,1693.0,<lean>,2014-12-14 01:49:31.177,1638.0,5,46.0,1.0,0.0,1638,59.0,1636,2014-12-14 07:04:55.207,2,0.0
1642,1808.0,<tech-company><founder>,2014-12-14 14:26:59.387,1675.0,4,87.0,2.0,0.0,1675,1839.0,1642,2014-12-17 12:52:06.550,2,0.0
1645,1111.0,<acquisition><public-company><private-company>,2014-12-14 16:59:28.140,1651.0,4,881.0,2.0,0.0,1651,1482.0,1645,2014-12-15 07:20:30.417,4,0.0
1646,91.0,<business-model><business-structure>,2014-12-14 21:17:36.400,1648.0,4,155.0,1.0,0.0,1648,1268.0,1646,2014-12-14 23:09:11.560,5,0.0
1653,1345.0,<tech-company><churn>,2014-12-15 12:19:05.170,1655.0,5,277.0,3.0,1.0,1655,1819.0,1653,2014-12-15 15:41:34.657,8,1.0
1656,43.0,<marketing><social-networking><expansion>,2014-12-15 17:09:03.103,1661.0,3,71.0,1.0,5.0,1661,9.0,1656,2014-12-16 02:48:51.560,5,0.0
1668,59.0,<tech-company><mobile-apps><seasonal>,2014-12-17 02:56:09.870,1679.0,6,142.0,2.0,1.0,1679,1111.0,1668,2014-12-17 22:42:15.403,4,0.0
1669,59.0,<seasonal><family-business><restaurants>,2014-12-17 04:08:28.077,1677.0,3,92.0,1.0,2.0,1677,1678.0,1669,2014-12-17 19:24:16.510,3,0.0
1670,1708.0,<united-states><legal><taxes>,2014-12-17 07:35:40.443,1671.0,7,250.0,1.0,0.0,1671,44.0,1670,2014-12-17 09:29:14.617,4,0.0
1672,1836.0,<marketing><software><sales><advertising>,2014-12-17 10:02:39.240,1673.0,26,1045.0,9.0,4.0,1673,1824.0,1672,2014-12-17 11:43:49.030,16,7.0
1680,1810.0,<marketing><legal><business-plan><brand><advertising>,2014-12-17 23:26:28.223,1688.0,1,65.0,2.0,0.0,1688,59.0,1680,2014-12-18 09:54:27.850,2,0.0
1682,59.0,<service><seasonal>,2014-12-18 06:16:34.547,1693.0,3,89.0,1.0,0.0,1693,425.0,1682,2014-12-18 11:55:53.097,3,0.0
1683,59.0,<seasonal><security>,2014-12-18 06:37:40.613,1689.0,3,58.0,2.0,0.0,1689,1824.0,1683,2014-12-18 10:33:29.750,3,0.0
1684,59.0,<discounts><family-business><restaurants>,2014-12-18 06:53:12.580,1687.0,2,76.0,2.0,0.0,1687,1824.0,1684,2014-12-18 09:39:38.090,5,0.0
1685,59.0,<business-plan><seasonal>,2014-12-18 07:02:10.140,1692.0,1,58.0,1.0,1.0,1692,425.0,1685,2014-12-18 11:31:33.887,3,0.0
1700,9.0,<business-plan><customer-development>,2014-12-20 00:56:44.190,1703.0,2,219.0,2.0,0.0,1703,1824.0,1700,2014-12-20 08:43:56.263,2,0.0
1702,59.0,<employees><employee-compensation><restaurants><family-business>,2014-12-20 06:12:21.940,1711.0,2,121.0,1.0,1.0,1711,425.0,1702,2014-12-21 09:53:28.070,2,1.0
1709,1863.0,<equity>,2014-12-21 08:37:28.133,1751.0,10,5685.0,2.0,1.0,1751,1111.0,1709,2014-12-25 20:02:41.497,12,1.0
1713,59.0,<seasonal>,2014-12-21 11:34:05.207,1715.0,2,80.0,3.0,0.0,1715,1824.0,1713,2014-12-21 13:00:26.803,4,0.0
1719,1824.0,<marketing><sales><seasonal>,2014-12-21 17:56:13.063,1727.0,3,153.0,2.0,0.0,1727,1268.0,1719,2014-12-22 20:22:02.813,3,2.0
1732,1895.0,<marketing><sales>,2014-12-23 15:35:24.793,1734.0,4,229.0,3.0,3.0,1734,1824.0,1732,2014-12-23 16:56:05.473,2,4.0
1741,1907.0,<trademark><canada><domain-name>,2014-12-25 00:24:35.430,1742.0,7,766.0,3.0,0.0,1742,59.0,1741,2014-12-25 03:51:10.093,3,0.0
1745,810.0,<pricing><saas>,2014-12-25 09:43:01.563,1747.0,10,1250.0,3.0,1.0,1747,1824.0,1745,2014-12-25 12:46:26.860,7,0.0
1753,1914.0,<tech-company><website><value><saas><business-capital>,2014-12-26 01:55:07.867,1879.0,0,112.0,1.0,3.0,1879,1111.0,1753,2015-01-05 01:24:57.923,1,2.0
1755,59.0,<tech-company><customer-service><saas>,2014-12-26 05:41:25.713,1757.0,6,477.0,4.0,0.0,1757,1824.0,1755,2014-12-26 06:57:57.847,4,0.0
1770,1345.0,<marketing><mobile-apps><market-research><app-store-optimization>,2014-12-28 11:57:17.047,1772.0,9,541.0,2.0,2.0,1772,1630.0,1770,2014-12-28 12:26:30.780,11,0.0
1781,1927.0,<lean-startup>,2014-12-29 02:11:29.020,1783.0,3,344.0,1.0,0.0,1783,318.0,1781,2014-12-29 02:21:45.407,2,2.0
1788,1944.0,<financing>,2014-12-29 10:14:23.047,1799.0,1,35.0,1.0,0.0,1799,44.0,1788,2014-12-30 04:12:01.557,1,1.0
1792,1949.0,<idea>,2014-12-29 18:31:21.760,1846.0,2,391.0,4.0,0.0,1846,1345.0,1792,2015-01-02 15:35:56.930,2,3.0
1800,1713.0,<market-research>,2014-12-30 07:05:23.863,1808.0,2,77.0,2.0,0.0,1808,1824.0,1800,2014-12-30 17:51:35.740,3,6.0
1804,1944.0,<pricing><saas>,2014-12-30 15:13:10.027,1807.0,1,492.0,2.0,0.0,1807,1824.0,1804,2014-12-30 17:02:32.363,2,0.0
1810,1337.0,<tech-company><mobile-apps><startup-costs><lean-startup><launch>,2014-12-30 20:13:18.823,1811.0,2,220.0,1.0,0.0,1811,1957.0,1810,2014-12-30 20:48:34.807,4,1.0
1815,318.0,<business-model><growth><international><global><expansion>,2014-12-31 07:04:39.383,1844.0,3,685.0,1.0,0.0,1844,1980.0,1815,2015-01-02 11:45:27.287,4,0.0
1816,1961.0,<marketing><business-plan><website><target-market>,2014-12-31 07:40:04.250,1817.0,4,83.0,1.0,0.0,1817,59.0,1816,2014-12-31 07:50:31.363,3,0.0
1822,127.0,<advertising>,2015-01-01 00:52:09.407,1825.0,7,156.0,1.0,1.0,1825,59.0,1822,2015-01-01 05:20:08.777,4,1.0
1824,318.0,<tech-company><business-model><web-development><lean-startup><minimum-viable-product>,2015-01-01 05:02:21.543,1826.0,7,324.0,2.0,0.0,1826,1863.0,1824,2015-01-01 07:54:39.207,7,0.0
1830,59.0,<web-development>,2015-01-01 22:25:23.613,1832.0,5,99.0,1.0,1.0,1832,1268.0,1830,2015-01-02 01:31:42.133,6,0.0
1831,1979.0,<sales><e-commerce>,2015-01-01 23:31:42.370,1833.0,3,52.0,1.0,0.0,1833,318.0,1831,2015-01-02 01:38:47.600,3,0.0
1838,991.0,<legal><mobile-apps><website><non-disclosure-agreement>,2015-01-02 07:46:48.363,1848.0,4,421.0,2.0,0.0,1848,1985.0,1838,2015-01-02 16:44:11.897,5,1.0
1840,1977.0,<copyright>,2015-01-02 08:57:47.400,1843.0,2,304.0,1.0,1.0,1843,59.0,1840,2015-01-02 11:26:17.537,1,1.0
1845,1944.0,<website><pricing><b2b>,2015-01-02 15:23:53.130,1847.0,0,115.0,4.0,0.0,1847,1824.0,1845,2015-01-02 15:53:59.873,3,0.0
1853,1927.0,<legal>,2015-01-03 02:11:49.523,1854.0,1,100.0,2.0,1.0,1854,1782.0,1853,2015-01-03 05:48:11.447,2,0.0
1855,318.0,<sales><pricing><payment><saas><service>,2015-01-03 05:50:55.263,1880.0,1,53.0,2.0,0.0,1880,2010.0,1855,2015-01-05 05:03:29.927,2,0.0
1860,1997.0,<venture-capital>,2015-01-03 17:26:23.593,1867.0,1,53.0,1.0,0.0,1867,1824.0,1860,2015-01-04 10:43:30.930,3,1.0
1864,810.0,<customer-development><customer-service>,2015-01-03 21:55:36.323,1868.0,2,91.0,1.0,0.0,1868,1824.0,1864,2015-01-04 11:41:42.270,2,0.0
1866,318.0,<intellectual-property><employees><contracts><lean-startup><employment>,2015-01-04 10:12:36.950,1882.0,3,278.0,2.0,1.0,1882,2010.0,1866,2015-01-05 05:35:58.593,6,0.0
1871,318.0,<software><business-model><revenue>,2015-01-04 13:18:09.987,1881.0,2,104.0,2.0,2.0,1881,2010.0,1871,2015-01-05 05:22:14.810,1,0.0
1874,318.0,<equity><investors><funding><founder><fundraising>,2015-01-04 13:39:21.467,1876.0,2,320.0,1.0,0.0,1876,1934.0,1874,2015-01-04 14:15:36.053,2,0.0
1888,1988.0,<advertising><content>,2015-01-05 13:57:29.763,1889.0,2,157.0,1.0,0.0,1889,318.0,1888,2015-01-05 14:57:11.827,3,4.0
1903,810.0,<customer-development><pricing>,2015-01-07 00:35:40.377,2927.0,7,111.0,3.0,0.0,2927,425.0,1903,2015-01-09 10:54:12.427,2,0.0
2907,3043.0,<marketing><pitch>,2015-01-07 21:01:40.067,2910.0,2,1263.0,2.0,5.0,2910,1985.0,2907,2015-01-08 09:07:13.530,2,6.0
2909,3045.0,<united-states><taxes><startup-costs>,2015-01-07 22:05:12.793,2941.0,6,140.0,1.0,2.0,2941,423.0,2909,2015-01-09 20:10:42.647,1,5.0
2912,1836.0,<marketing><software><advertising>,2015-01-08 12:42:38.773,2936.0,5,261.0,3.0,0.0,2936,162.0,2912,2015-01-09 18:11:22.130,2,1.0
2917,3059.0,<united-states><product>,2015-01-08 21:39:56.563,2918.0,8,172.0,3.0,0.0,2918,2010.0,2917,2015-01-08 22:00:03.673,6,1.0
2925,810.0,<customer-development><pricing>,2015-01-09 07:32:23.570,2929.0,6,232.0,3.0,1.0,2929,425.0,2925,2015-01-09 13:40:26.460,4,2.0
2928,3067.0,<software><team><hiring><android-development><cto>,2015-01-09 11:52:27.000,2945.0,17,1589.0,4.0,7.0,2945,3074.0,2928,2015-01-09 22:54:23.493,20,0.0
2939,3072.0,<software><equity><founder><investment><venture-capital>,2015-01-09 19:23:31.013,2940.0,3,64.0,2.0,0.0,2940,423.0,2939,2015-01-09 20:09:44.450,1,0.0
2961,720.0,<tech-company><business-plan><mobile-apps>,2015-01-11 11:02:25.333,2963.0,4,1170.0,4.0,1.0,2963,3087.0,2961,2015-01-11 14:03:29.850,6,5.0
2966,3088.0,<market-research>,2015-01-11 16:06:28.533,3057.0,3,183.0,1.0,3.0,3057,3138.0,2966,2015-01-18 08:56:26.587,1,1.0
2968,720.0,<marketing><mobile-apps><customer-development>,2015-01-11 23:47:55.877,2971.0,1,60.0,1.0,0.0,2971,3097.0,2968,2015-01-12 05:44:41.663,3,0.0
2976,3098.0,<website>,2015-01-12 07:16:23.090,2977.0,2,136.0,1.0,2.0,2977,318.0,2976,2015-01-12 08:10:38.053,3,0.0
2979,2024.0,<business-model>,2015-01-12 12:31:00.440,2981.0,1,40.0,1.0,0.0,2981,1824.0,2979,2015-01-12 15:54:32.103,2,0.0
2982,3101.0,<partnership>,2015-01-12 17:03:34.057,2985.0,5,83.0,2.0,0.0,2985,423.0,2982,2015-01-12 19:08:43.110,4,2.0
2984,3104.0,<legal><intellectual-property><copyright><international>,2015-01-12 17:17:23.900,3000.0,3,106.0,1.0,0.0,3000,1345.0,2984,2015-01-13 17:39:12.847,1,0.0
2993,720.0,<mobile-apps>,2015-01-13 13:16:38.817,2994.0,3,203.0,2.0,0.0,2994,318.0,2993,2015-01-13 13:42:05.600,4,0.0
2995,318.0,<tech-company><united-states><legal><intellectual-property><lawyer>,2015-01-13 13:52:22.060,2999.0,1,367.0,1.0,0.0,2999,1345.0,2995,2015-01-13 16:59:38.883,3,0.0
3005,3088.0,<legal><paperwork><germany>,2015-01-14 11:51:07.407,3006.0,4,98.0,2.0,0.0,3006,318.0,3005,2015-01-14 11:55:44.567,2,3.0
3007,1111.0,<social-networking><network-effect><product-market-fit>,2015-01-14 17:13:44.967,3010.0,8,139.0,3.0,1.0,3010,551.0,3007,2015-01-14 18:12:49.227,3,1.0
3015,3101.0,<market-research><android-development>,2015-01-15 16:38:10.943,3031.0,4,119.0,2.0,0.0,3031,1111.0,3015,2015-01-16 08:15:56.487,1,2.0
3028,3128.0,<learning>,2015-01-16 05:45:04.060,3037.0,5,171.0,5.0,0.0,3037,3138.0,3028,2015-01-16 22:20:10.433,4,0.0
3034,3132.0,<networking><communication>,2015-01-16 13:53:53.060,3056.0,4,137.0,3.0,2.0,3056,1111.0,3034,2015-01-18 08:52:04.887,5,0.0
3036,810.0,<customer-development>,2015-01-16 21:32:44.250,3042.0,0,78.0,1.0,1.0,3042,1268.0,3036,2015-01-17 07:40:18.230,2,1.0
