AId,AUserId,QId,ATime,AScore,ACommentCount
946,551,945,2014-10-10 03:50:37.967,1,0
948,1048,910,2014-10-10 05:55:21.833,6,0
950,1053,949,2014-10-10 12:54:31.743,4,0
951,1055,910,2014-10-10 18:21:05.790,-1,0
953,131,941,2014-10-11 10:45:58.640,5,3
954,425,608,2014-10-11 14:18:34.587,1,0
955,425,937,2014-10-11 14:33:29.050,0,0
956,425,884,2014-10-11 15:32:15.117,3,0
959,1044,910,2014-10-12 08:56:19.450,3,1
960,1044,861,2014-10-12 09:05:23.900,0,0
963,44,962,2014-10-12 19:24:15.857,3,0
965,1067,962,2014-10-13 06:14:36.750,1,0
966,767,958,2014-10-13 07:06:57.150,1,1
967,1067,961,2014-10-13 07:18:58.880,1,0
968,1070,910,2014-10-13 07:45:37.040,-2,0
970,9,969,2014-10-13 13:32:38.453,1,1
971,68,937,2014-10-13 17:17:52.827,5,0
974,91,972,2014-10-14 02:56:32.700,2,2
976,1084,910,2014-10-14 06:37:11.153,10,0
977,425,972,2014-10-14 11:27:38.077,2,3
978,425,961,2014-10-14 11:32:50.767,1,0
979,425,958,2014-10-14 11:38:05.863,4,2
980,425,964,2014-10-14 11:48:15.183,3,10
981,425,829,2014-10-14 12:24:58.463,2,0
982,425,866,2014-10-14 12:31:26.857,1,0
983,425,833,2014-10-14 12:47:01.253,3,0
984,425,626,2014-10-14 12:57:02.877,1,0
985,425,633,2014-10-14 13:19:01.530,1,0
988,152,987,2014-10-14 17:52:17.330,13,2
991,74,969,2014-10-15 00:35:38.120,2,0
992,74,987,2014-10-15 00:40:13.207,6,0
993,74,973,2014-10-15 00:51:42.683,2,0
996,551,995,2014-10-15 02:35:57.493,1,0
997,425,995,2014-10-15 06:25:25.977,2,0
998,425,990,2014-10-15 06:33:22.743,3,0
999,1097,962,2014-10-15 13:22:42.733,2,0
1000,425,987,2014-10-15 13:26:34.747,5,0
1001,551,989,2014-10-15 13:48:47.467,1,0
1002,551,972,2014-10-15 16:48:37.147,2,1
1005,551,1003,2014-10-15 20:40:12.903,3,13
1006,551,1004,2014-10-15 22:04:44.457,2,1
1008,425,1004,2014-10-16 05:58:24.110,2,2
1009,425,989,2014-10-16 06:23:24.477,2,0
1010,425,1003,2014-10-16 06:30:44.133,2,0
1011,425,810,2014-10-16 06:52:59.737,3,0
1012,425,743,2014-10-16 07:54:35.063,1,2
1016,551,1013,2014-10-16 15:12:33.400,7,0
1017,551,1015,2014-10-16 15:18:24.670,0,0
1018,844,1013,2014-10-16 15:57:07.817,9,0
1019,248,1013,2014-10-16 16:27:26.143,5,0
1021,844,1020,2014-10-16 19:31:06.653,5,2
1022,551,1020,2014-10-16 19:31:57.177,1,3
1023,1114,648,2014-10-16 20:08:36.563,1,0
1025,74,1015,2014-10-17 01:27:48.893,7,1
1028,425,1007,2014-10-17 07:47:59.500,24,1
1029,1111,910,2014-10-17 08:19:28.897,2,0
1031,551,548,2014-10-17 15:35:01.820,1,0
1033,844,1027,2014-10-17 19:09:15.450,5,0
1036,551,1035,2014-10-17 22:27:16.123,1,1
1037,983,1035,2014-10-17 23:18:40.857,4,4
1038,983,1032,2014-10-17 23:48:10.937,2,0
1040,425,1032,2014-10-18 06:44:40.330,0,0
1041,425,1035,2014-10-18 07:31:02.930,4,0
1044,1134,1039,2014-10-19 00:25:14.337,3,8
1045,1134,1039,2014-10-19 01:29:47.333,0,10
1047,68,520,2014-10-19 09:23:13.093,4,0
1049,1141,1048,2014-10-19 15:03:58.540,1,4
1051,1130,1043,2014-10-19 19:12:35.097,5,0
1054,1146,1052,2014-10-20 02:48:34.853,1,2
1056,1134,1015,2014-10-20 04:14:09.743,5,0
1057,1134,1013,2014-10-20 04:37:35.353,0,0
1059,551,1053,2014-10-20 07:20:46.940,1,5
1060,551,1058,2014-10-20 07:28:19.967,3,6
1061,551,1055,2014-10-20 07:33:08.790,0,8
1062,551,1052,2014-10-20 07:56:04.913,4,0
1063,425,1015,2014-10-20 08:45:27.060,0,0
1068,1141,1055,2014-10-20 20:50:11.990,1,2
1069,59,1067,2014-10-20 21:21:12.157,3,3
1070,82,1024,2014-10-20 22:34:49.403,4,0
1071,551,1066,2014-10-21 13:50:53.347,1,0
1072,551,1064,2014-10-21 13:55:42.857,0,0
1073,551,1046,2014-10-21 14:01:08.973,0,2
1074,551,1042,2014-10-21 14:17:47.677,1,1
1076,82,1075,2014-10-21 16:34:26.223,4,4
1078,59,1077,2014-10-21 20:37:47.640,5,1
1080,1166,987,2014-10-22 02:31:29.477,0,2
1081,551,1079,2014-10-22 02:59:37.757,5,1
1083,1169,1064,2014-10-22 10:10:14.413,1,0
1084,1169,1079,2014-10-22 10:29:18.803,5,2
1085,551,1082,2014-10-22 12:26:25.317,12,2
1086,1134,1082,2014-10-22 12:26:38.627,2,0
1089,248,1082,2014-10-22 16:14:22.367,4,1
1090,1178,1088,2014-10-22 16:47:15.003,5,0
1091,1179,1088,2014-10-22 16:50:44.107,1,0
1092,983,1088,2014-10-22 16:57:47.260,3,0
1094,1176,1087,2014-10-22 18:27:45.347,1,1
1095,551,1093,2014-10-22 23:34:24.560,2,6
1096,551,1088,2014-10-23 00:09:00.413,0,0
1098,551,1087,2014-10-23 02:08:04.903,1,0
1100,1187,1099,2014-10-23 04:55:17.190,2,0
1102,425,1053,2014-10-23 07:27:19.907,4,0
1103,425,1055,2014-10-23 07:41:44.827,0,0
1104,1108,1099,2014-10-23 08:43:57.963,2,0
1105,1134,1087,2014-10-23 09:05:04.813,0,0
1106,1169,943,2014-10-23 10:28:30.477,0,0
1107,1134,1039,2014-10-23 10:46:53.047,1,2
1108,1134,838,2014-10-23 14:14:49.447,2,4
1109,1134,893,2014-10-23 15:07:42.900,1,0
1110,551,1101,2014-10-23 15:11:53.617,1,0
1111,844,1101,2014-10-23 15:28:01.800,2,0
1113,1134,893,2014-10-23 15:38:10.617,0,0
1114,551,1112,2014-10-23 15:50:41.277,0,1
1115,1134,730,2014-10-23 16:34:03.153,1,7
1117,1176,1116,2014-10-23 18:09:45.010,0,0
1119,1197,831,2014-10-23 18:46:03.393,1,0
1120,1197,975,2014-10-23 19:03:57.533,0,3
1122,1047,1112,2014-10-23 21:33:39.057,-1,1
1123,551,1121,2014-10-23 23:51:58.150,4,0
1124,551,1118,2014-10-24 00:02:00.573,1,1
1125,425,1121,2014-10-24 04:39:11.477,4,3
1126,425,1116,2014-10-24 04:56:20.910,4,0
1128,425,1127,2014-10-24 12:51:12.437,5,0
1129,551,1127,2014-10-24 13:21:25.080,0,1
1130,425,1066,2014-10-24 13:22:21.450,0,0
1132,551,1131,2014-10-24 19:26:55.147,0,0
1134,551,1133,2014-10-24 20:25:23.950,0,0
1135,407,1133,2014-10-24 20:27:21.967,0,1
1136,1207,1133,2014-10-24 20:58:28.903,3,2
1137,1134,1131,2014-10-24 21:47:52.777,3,2
1139,425,1131,2014-10-25 06:09:11.940,3,0
1140,425,1133,2014-10-25 06:17:49.580,2,0
1141,425,1138,2014-10-25 06:51:05.527,2,0
1142,425,1082,2014-10-25 07:07:51.777,3,1
1143,425,1075,2014-10-25 07:49:03.173,1,2
1149,1134,1148,2014-10-26 07:54:57.947,3,1
1150,1134,1144,2014-10-26 08:38:21.107,3,1
1152,425,1151,2014-10-26 14:39:39.223,2,1
1154,425,1144,2014-10-26 18:09:06.807,3,0
1155,425,1148,2014-10-26 18:27:00.583,6,0
1156,844,1153,2014-10-27 01:10:38.763,4,0
1157,91,1116,2014-10-27 04:22:16.367,5,0
1160,131,1159,2014-10-27 10:18:52.463,4,2
1161,131,1116,2014-10-27 10:58:17.940,7,1
1164,1207,1163,2014-10-27 16:09:20.997,2,1
1165,211,824,2014-10-27 16:17:13.813,1,0
1166,425,824,2014-10-28 08:19:39.927,0,0
1167,425,1163,2014-10-28 08:50:10.627,2,2
1169,1127,1158,2014-10-28 10:25:05.093,1,0
1172,806,1170,2014-10-28 13:48:17.967,1,0
1174,806,1173,2014-10-28 13:58:26.193,0,4
1178,211,1168,2014-10-28 16:51:55.333,2,2
1179,44,1177,2014-10-28 17:02:37.873,2,0
1180,425,1177,2014-10-28 17:06:59.223,5,0
1181,425,1176,2014-10-28 17:52:01.023,3,0
1182,1207,1177,2014-10-28 18:02:42.547,1,0
1183,1248,448,2014-10-28 18:03:34.343,1,0
1184,425,1175,2014-10-28 18:09:35.680,2,0
1185,211,1173,2014-10-28 18:35:47.073,2,0
1186,425,1173,2014-10-28 18:36:29.413,3,0
1187,425,1170,2014-10-28 19:46:32.063,0,0
1188,1207,975,2014-10-28 19:53:10.117,7,0
1189,425,1077,2014-10-28 19:57:19.980,0,0
1192,844,1190,2014-10-29 06:51:55.680,4,0
1193,425,1171,2014-10-29 10:38:42.400,2,0
1195,1134,1194,2014-10-29 12:30:26.677,7,5
1197,1255,1177,2014-10-29 15:51:40.573,0,0
1199,1207,1162,2014-10-29 16:38:26.763,4,1
1200,1207,1191,2014-10-29 18:29:46.803,7,0
1201,248,1194,2014-10-29 19:02:40.317,2,0
1204,354,952,2014-10-30 00:02:10.197,2,0
1205,1134,1202,2014-10-30 03:36:57.040,0,0
1206,844,1202,2014-10-30 04:00:29.940,6,0
1214,1267,1202,2014-10-30 13:18:24.490,1,0
1216,1268,1203,2014-10-30 14:14:10.193,2,0
1218,1268,1191,2014-10-30 14:32:13.550,3,0
1219,1207,1213,2014-10-30 15:40:14.453,4,0
1220,44,1203,2014-10-30 21:54:21.313,2,0
1221,551,1194,2014-10-31 00:49:11.260,1,0
1223,378,1222,2014-10-31 09:02:22.763,56,1
1234,1268,1222,2014-10-31 15:18:29.457,3,0
1235,551,1222,2014-10-31 15:29:31.657,2,0
1236,1288,1222,2014-10-31 18:38:21.027,23,1
1239,1288,1238,2014-10-31 20:34:26.017,1,0
1241,1299,1222,2014-11-01 00:29:24.830,4,7
1242,1288,1240,2014-11-01 03:52:34.567,3,0
1243,1134,1240,2014-11-01 05:03:10.020,3,1
1244,1134,1237,2014-11-02 12:08:10.743,2,0
1246,425,1245,2014-11-03 14:44:56.910,7,5
1247,425,1237,2014-11-03 14:53:38.790,1,2
1248,425,1194,2014-11-03 15:14:00.863,3,3
1249,425,1213,2014-11-03 15:31:00.133,1,0
1250,1333,1173,2014-11-03 15:31:34.847,1,0
1251,425,1217,2014-11-03 15:55:42.990,1,0
1253,1288,1252,2014-11-04 03:51:06.520,3,5
1254,1288,82,2014-11-04 04:32:11.703,10,1
1255,425,1252,2014-11-04 08:09:35.853,3,0
1257,1142,1217,2014-11-04 10:14:39.863,1,0
1261,1111,1258,2014-11-04 11:26:20.033,4,1
1262,1111,1203,2014-11-04 11:38:11.570,0,0
1266,1350,1256,2014-11-04 20:23:45.643,1,0
1268,1352,1252,2014-11-04 20:35:25.813,1,0
1270,1356,1173,2014-11-05 00:30:40.327,4,0
1271,1358,538,2014-11-05 03:39:09.783,2,1
1273,1358,1269,2014-11-05 04:22:44.617,3,5
1275,532,1272,2014-11-05 06:47:11.283,1,0
1276,378,1274,2014-11-05 09:47:29.833,4,0
1277,60,1274,2014-11-05 10:42:35.737,3,0
1280,425,1258,2014-11-05 16:44:35.810,1,1
1281,425,1278,2014-11-05 17:34:01.423,3,1
1282,425,1274,2014-11-05 18:00:37.290,3,0
1285,1093,1283,2014-11-05 20:43:06.330,5,0
1286,1093,1284,2014-11-05 20:45:43.580,1,0
1287,1130,1283,2014-11-05 23:27:54.897,2,1
1288,1371,1283,2014-11-05 23:54:36.850,4,1
1289,1372,1269,2014-11-06 00:19:20.480,1,0
1290,1373,1283,2014-11-06 01:03:36.183,2,0
1291,1373,1269,2014-11-06 01:53:06.560,5,2
1292,425,1269,2014-11-06 07:48:10.760,8,3
1293,425,1283,2014-11-06 08:10:12.843,2,0
1294,425,1284,2014-11-06 08:19:24.863,6,0
1295,1377,1278,2014-11-06 10:16:19.300,-1,0
1296,28,1272,2014-11-06 11:51:39.910,0,2
1298,407,1284,2014-11-06 17:27:01.430,0,0
1300,44,1297,2014-11-06 18:06:41.263,4,1
1301,59,1284,2014-11-06 19:20:18.893,3,0
1306,59,1305,2014-11-07 00:39:03.660,6,0
1308,1111,558,2014-11-07 07:56:11.340,0,0
1309,425,1297,2014-11-07 08:12:27.063,3,0
1310,425,1267,2014-11-07 08:24:35.600,1,0
1313,425,1311,2014-11-07 10:57:28.117,2,0
1314,425,1312,2014-11-07 11:47:28.240,13,0
1316,425,1145,2014-11-07 16:57:05.813,2,0
1317,91,1269,2014-11-08 05:16:33.543,2,0
1320,425,1319,2014-11-08 13:30:08.970,1,0
1321,91,1318,2014-11-08 15:44:59.357,3,0
1322,91,1319,2014-11-08 15:55:29.320,0,0
1323,1112,1299,2014-11-08 20:57:43.227,0,1
1330,233,1328,2014-11-10 03:01:17.603,4,2
1331,74,1328,2014-11-10 04:19:37.070,2,5
1332,74,1315,2014-11-10 04:24:25.310,1,0
1333,74,1325,2014-11-10 04:28:16.617,0,0
1334,74,1284,2014-11-10 04:34:24.490,1,0
1335,425,1328,2014-11-10 07:51:38.017,2,1
1336,425,1329,2014-11-10 08:23:00.100,3,0
1337,82,1329,2014-11-10 17:35:18.010,2,0
1339,1428,1324,2014-11-10 23:19:35.343,4,1
1340,162,1325,2014-11-11 00:58:43.757,1,0
1343,425,1342,2014-11-11 08:53:13.377,2,0
1350,551,1344,2014-11-11 19:52:08.383,5,1
1351,59,1348,2014-11-11 22:18:23.023,2,0
1352,1439,835,2014-11-12 01:52:37.793,13,2
1353,378,1349,2014-11-12 09:29:17.503,8,0
1356,59,1355,2014-11-12 11:17:59.027,3,2
1358,82,1347,2014-11-12 18:10:22.653,2,1
1359,1207,1357,2014-11-12 18:41:29.723,7,1
1360,1446,409,2014-11-12 19:13:55.767,2,0
1361,1268,409,2014-11-12 19:39:23.550,1,1
1363,1268,1324,2014-11-12 20:43:17.327,1,0
1364,1268,1362,2014-11-12 21:12:33.460,1,0
1365,59,1362,2014-11-12 21:15:09.587,4,1
1367,1446,767,2014-11-13 01:19:16.947,1,0
1370,201,136,2014-11-13 08:44:30.217,1,0
1371,425,136,2014-11-13 11:41:18.637,1,2
1372,1207,1354,2014-11-13 15:29:42.343,2,0
1373,425,1354,2014-11-13 16:11:02.897,3,0
1376,425,1375,2014-11-14 09:01:58.333,5,0
1377,425,1374,2014-11-14 09:11:13.840,3,2
1380,344,1379,2014-11-14 19:00:06.583,0,0
1381,1226,1379,2014-11-14 20:29:24.183,2,0
1384,1207,1382,2014-11-14 20:51:32.220,4,1
1385,1207,1383,2014-11-14 21:04:54.920,2,1
1386,9,1379,2014-11-14 22:12:52.820,1,0
1388,425,1387,2014-11-15 07:58:10.947,3,0
1389,425,1383,2014-11-15 09:04:52.583,1,2
1390,1476,1383,2014-11-15 11:29:27.697,0,0
1392,1482,1391,2014-11-16 02:29:19.703,5,0
1393,1482,1342,2014-11-16 02:41:17.680,0,0
1394,1482,1355,2014-11-16 02:54:47.717,0,0
1395,1482,1147,2014-11-16 03:17:45.660,1,0
1397,1482,1264,2014-11-17 01:46:28.710,0,4
1398,1482,840,2014-11-17 01:55:40.257,1,0
1399,1482,1307,2014-11-17 02:27:46.917,1,0
1403,9,1402,2014-11-17 22:58:03.243,5,0
1404,1083,1402,2014-11-17 23:16:13.353,7,0
1407,1501,1402,2014-11-18 02:08:42.273,8,0
1409,1504,1342,2014-11-18 06:07:36.557,1,0
1411,1000,1400,2014-11-18 07:28:39.263,1,0
1413,959,1402,2014-11-18 15:53:32.657,2,0
1414,425,1405,2014-11-18 16:19:30.697,1,2
1415,1504,1146,2014-11-18 16:33:17.037,1,0
1416,140,1402,2014-11-18 17:02:34.470,3,0
1417,1524,1402,2014-11-18 18:57:34.140,7,1
1421,425,1418,2014-11-19 13:36:06.157,2,0
1422,1536,1420,2014-11-19 18:27:44.307,5,0
1425,1504,1265,2014-11-20 01:05:50.620,1,0
1426,1134,1423,2014-11-20 03:17:52.893,2,0
1427,1482,1423,2014-11-20 05:50:03.653,0,0
1429,425,1423,2014-11-20 08:04:07.143,0,0
1431,1553,1402,2014-11-20 14:46:16.463,3,0
1432,1554,1362,2014-11-20 16:24:15.213,3,0
1433,1536,1410,2014-11-20 21:35:43.010,1,0
1435,425,1434,2014-11-21 09:35:01.010,1,0
1445,1255,1442,2014-11-22 16:20:21.320,1,0
1446,1255,1402,2014-11-22 16:23:09.437,2,0
1447,1255,1405,2014-11-22 16:50:39.663,2,0
1449,1572,136,2014-11-23 02:41:48.390,0,0
1450,1482,1448,2014-11-23 03:36:46.267,4,0
1451,1482,1444,2014-11-23 06:03:13.133,4,0
1453,201,1444,2014-11-23 09:36:32.410,5,0
1456,1482,1455,2014-11-23 18:56:12.860,2,0
1457,1268,1112,2014-11-23 23:40:41.027,0,0
1465,1482,1458,2014-11-24 05:29:48.717,0,2
1486,132,1443,2014-11-24 20:31:24.613,1,0
1487,1590,1443,2014-11-25 02:23:09.217,3,0
1492,1482,1490,2014-11-25 18:45:59.320,7,2
1493,1255,1491,2014-11-25 20:55:20.913,5,5
1495,1482,1494,2014-11-25 23:17:03.413,1,0
1497,1612,1402,2014-11-26 11:27:25.393,0,1
1503,44,1500,2014-11-26 16:13:37.143,3,2
1506,378,1500,2014-11-27 10:13:43.133,4,0
1508,1366,1402,2014-11-27 12:33:42.963,1,0
1509,425,1496,2014-11-27 15:17:58.303,3,0
1510,425,1490,2014-11-27 15:27:00.023,1,1
1512,644,1436,2014-11-27 20:42:53.650,2,0
1513,1255,1511,2014-11-27 20:50:53.403,14,1
1514,1268,1511,2014-11-27 21:05:38.677,4,1
1517,1268,1515,2014-11-28 21:42:30.143,2,2
1518,1649,1501,2014-11-29 01:59:41.520,13,1
1521,425,1520,2014-11-30 15:16:53.177,1,0
1522,1654,1516,2014-11-30 18:35:47.023,6,1
1523,1654,1402,2014-12-01 03:13:57.990,1,0
1524,1654,1442,2014-12-01 03:32:47.277,0,0
1525,551,1442,2014-12-01 05:07:28.800,0,0
1528,425,1527,2014-12-01 13:15:42.327,1,4
1530,425,1516,2014-12-01 16:22:33.963,1,0
1533,1482,1532,2014-12-01 19:37:31.377,1,6
1534,1672,1496,2014-12-01 21:06:51.090,0,0
1536,1678,1531,2014-12-02 04:08:39.887,7,0
1538,1268,1535,2014-12-02 18:49:19.190,3,6
1539,1111,1531,2014-12-03 16:06:06.067,11,1
1540,344,1527,2014-12-03 16:44:38.933,2,0
1543,181,1175,2014-12-03 21:05:30.757,3,5
1544,181,1515,2014-12-03 21:32:18.610,2,1
1545,181,1444,2014-12-03 22:00:53.487,1,0
1548,181,1498,2014-12-04 12:16:57.863,1,0
1550,1482,1529,2014-12-04 17:42:33.280,2,0
1554,1668,1553,2014-12-05 14:54:49.350,3,0
1555,54,1553,2014-12-05 15:00:16.627,2,0
1556,1268,1552,2014-12-05 18:59:04.547,0,1
1557,1111,1553,2014-12-05 22:32:59.613,2,1
1559,1111,1552,2014-12-05 22:39:29.580,0,5
1560,1111,1527,2014-12-05 22:43:43.260,2,0
1563,1693,1558,2014-12-05 23:33:14.327,-2,2
1564,1693,1112,2014-12-05 23:56:35.897,2,0
1565,1668,1562,2014-12-06 01:47:12.170,3,0
1566,1111,1410,2014-12-06 09:58:17.603,1,0
1567,1111,943,2014-12-06 10:28:21.293,0,0
1568,1111,1448,2014-12-06 10:46:46.127,1,0
1570,1710,1569,2014-12-06 14:45:04.220,3,0
1571,1528,1448,2014-12-06 20:41:57.200,1,0
1572,1111,929,2014-12-06 20:44:16.630,1,5
1573,1268,929,2014-12-06 22:44:17.873,0,2
1576,1111,1561,2014-12-07 10:21:22.943,5,0
1577,1111,1027,2014-12-07 22:51:02.450,2,1
1578,1729,1496,2014-12-07 23:39:32.813,1,0
1579,91,1558,2014-12-08 05:01:19.567,2,1
1583,1482,1551,2014-12-09 08:36:24.963,1,0
1584,1482,625,2014-12-09 08:44:09.957,1,0
1585,425,1581,2014-12-09 11:49:04.693,6,0
1586,1745,1529,2014-12-09 16:22:31.510,0,3
1587,1747,1562,2014-12-09 20:41:55.657,3,2
1589,1752,1299,2014-12-10 14:10:32.387,3,1
1591,1111,1562,2014-12-10 16:26:24.230,0,0
1596,1345,1593,2014-12-11 09:42:02.573,1,0
1597,1678,1593,2014-12-11 15:45:57.380,1,0
1598,1763,1593,2014-12-11 16:04:46.787,2,0
1599,1766,1594,2014-12-11 20:23:27.597,5,0
1601,1767,1594,2014-12-11 20:41:10.620,3,0
1604,1482,1602,2014-12-12 00:21:36.257,1,2
1605,1773,1562,2014-12-12 03:28:00.007,-1,3
1606,1773,1405,2014-12-12 03:30:35.567,0,0
1607,1773,1520,2014-12-12 03:55:07.850,1,0
1609,425,1608,2014-12-12 09:10:06.950,3,1
1610,425,1602,2014-12-12 09:24:29.053,2,1
1611,1358,1520,2014-12-12 11:45:52.503,1,0
1612,1358,1004,2014-12-12 11:59:55.217,2,0
1613,1763,1592,2014-12-12 12:33:38.187,5,2
1616,1787,1615,2014-12-12 20:35:25.793,2,0
1618,1790,1614,2014-12-13 00:11:14.153,2,0
1620,135,1617,2014-12-13 07:55:27.707,4,2
1623,1111,1622,2014-12-13 17:30:50.870,1,0
1624,9,1621,2014-12-13 17:42:16.663,4,0
1625,1775,1396,2014-12-13 17:47:16.190,2,0
1627,1775,1357,2014-12-13 17:49:32.920,6,0
1628,1775,1191,2014-12-13 18:12:37.400,1,0
1629,1775,1048,2014-12-13 18:44:42.180,2,0
1630,1775,1013,2014-12-13 18:47:32.107,1,0
1632,1142,1615,2014-12-13 19:07:15.417,5,0
1633,1775,1515,2014-12-13 20:21:12.980,1,0
1638,59,1636,2014-12-14 07:04:55.207,2,0
1639,59,1634,2014-12-14 07:13:14.003,1,2
1640,1804,1637,2014-12-14 08:55:58.597,-1,10
1643,1788,1325,2014-12-14 15:11:16.220,0,0
1647,1810,1595,2014-12-14 21:53:21.997,4,1
1648,1268,1646,2014-12-14 23:09:11.560,5,0
1649,1812,1590,2014-12-15 00:33:43.550,1,0
1651,1482,1645,2014-12-15 07:20:30.417,4,0
1654,1345,1614,2014-12-15 13:29:01.593,1,0
1655,1819,1653,2014-12-15 15:41:34.657,8,1
1657,59,1641,2014-12-15 20:58:57.670,3,0
1658,1824,1626,2014-12-15 22:53:18.473,4,0
1659,1824,1642,2014-12-15 23:58:02.397,1,0
1660,628,1590,2014-12-16 01:38:56.407,1,0
1661,9,1656,2014-12-16 02:48:51.560,5,0
1664,1824,1635,2014-12-16 09:33:31.937,2,1
1665,1824,1592,2014-12-16 12:02:00.437,9,1
1666,1824,1622,2014-12-16 13:20:58.760,4,2
1667,1824,1507,2014-12-17 01:02:05.657,1,0
1671,44,1670,2014-12-17 09:29:14.617,4,0
1673,1824,1672,2014-12-17 11:43:49.030,16,7
1674,1838,1672,2014-12-17 12:14:34.640,2,0
1675,1839,1642,2014-12-17 12:52:06.550,2,0
1677,1678,1669,2014-12-17 19:24:16.510,3,0
1678,344,1672,2014-12-17 20:30:39.987,1,1
1679,1111,1668,2014-12-17 22:42:15.403,4,0
1681,233,1672,2014-12-18 04:03:02.770,6,5
1687,1824,1684,2014-12-18 09:39:38.090,5,0
1688,59,1680,2014-12-18 09:54:27.850,2,0
1689,1824,1683,2014-12-18 10:33:29.750,3,0
1690,425,1680,2014-12-18 10:54:52.357,2,0
1691,425,1684,2014-12-18 11:03:05.547,4,0
1692,425,1685,2014-12-18 11:31:33.887,3,0
1693,425,1682,2014-12-18 11:55:53.097,3,0
1695,1859,1672,2014-12-19 08:00:36.453,2,1
1696,9,1683,2014-12-19 11:44:55.897,2,0
1697,425,1672,2014-12-19 12:26:17.037,5,6
1698,78,1686,2014-12-19 15:17:05.240,2,0
1701,59,1700,2014-12-20 05:47:25.847,2,0
1703,1824,1700,2014-12-20 08:43:56.263,2,0
1705,1345,1676,2014-12-20 15:38:16.527,3,0
1710,1863,1046,2014-12-21 08:52:25.543,0,0
1711,425,1702,2014-12-21 09:53:28.070,2,1
1712,425,1641,2014-12-21 10:27:46.093,2,0
1715,1824,1713,2014-12-21 13:00:26.803,4,0
1716,1824,1709,2014-12-21 13:22:57.433,4,3
1717,1863,1708,2014-12-21 13:33:31.173,1,2
1720,1824,1719,2014-12-21 17:56:13.063,5,0
1724,1824,938,2014-12-22 16:49:01.060,0,0
1725,1824,1723,2014-12-22 17:01:52.613,1,0
1726,233,1723,2014-12-22 19:53:09.663,0,0
1727,1268,1719,2014-12-22 20:22:02.813,3,2
1728,1886,1704,2014-12-23 06:05:09.890,-1,1
1729,1892,1441,2014-12-23 12:38:40.817,3,0
1730,1824,1718,2014-12-23 13:08:14.117,1,0
1731,1824,1668,2014-12-23 13:09:36.590,1,1
1734,1824,1732,2014-12-23 16:56:05.473,2,4
1736,1268,1732,2014-12-23 20:31:46.527,2,2
1737,1268,1732,2014-12-23 20:41:01.443,0,2
1738,1824,1704,2014-12-23 21:14:50.740,2,0
1742,59,1741,2014-12-25 03:51:10.093,3,0
1743,44,1741,2014-12-25 04:57:05.610,2,1
1744,1824,1740,2014-12-25 08:09:48.257,2,2
1746,59,1745,2014-12-25 10:12:34.070,9,0
1747,1824,1745,2014-12-25 12:46:26.860,7,0
1748,1824,1739,2014-12-25 13:39:38.743,2,0
1749,1911,1741,2014-12-25 18:21:46.220,3,0
1751,1111,1709,2014-12-25 20:02:41.497,12,1
1752,1268,1750,2014-12-25 21:11:33.343,0,1
1754,1916,1745,2014-12-26 04:29:40.340,3,0
1756,59,1755,2014-12-26 05:41:25.713,4,0
1757,1824,1755,2014-12-26 06:57:57.847,4,0
1758,1892,1740,2014-12-26 16:11:30.503,2,0
1760,1502,1755,2014-12-26 20:38:33.087,2,0
1763,1824,1761,2014-12-27 14:46:17.383,1,2
1766,1824,1765,2014-12-28 05:57:45.040,1,0
1768,1111,1761,2014-12-28 11:06:48.933,2,0
1769,1934,1764,2014-12-28 11:55:06.537,0,2
1771,1934,1645,2014-12-28 12:13:35.607,2,0
1772,1630,1770,2014-12-28 12:26:30.780,11,0
1776,1630,1773,2014-12-28 18:36:48.343,4,1
1779,1111,1755,2014-12-28 23:05:31.357,0,0
1780,1111,1740,2014-12-28 23:08:56.057,0,1
1782,318,1777,2014-12-29 02:13:00.080,2,0
1783,318,1781,2014-12-29 02:21:45.407,2,2
1785,318,1784,2014-12-29 03:53:48.330,2,0
1787,1111,1784,2014-12-29 09:26:41.927,3,7
1789,378,1764,2014-12-29 11:03:39.003,4,1
1790,378,1773,2014-12-29 11:18:42.190,3,0
1793,1950,1791,2014-12-29 21:19:57.710,3,0
1796,318,1795,2014-12-30 01:06:39.297,1,0
1797,318,1792,2014-12-30 01:25:11.183,2,2
1798,318,1699,2014-12-30 03:12:03.300,2,1
1799,44,1788,2014-12-30 04:12:01.557,1,1
1801,44,1762,2014-12-30 07:44:56.933,1,1
1802,1863,1786,2014-12-30 11:52:39.427,3,0
1805,318,1803,2014-12-30 15:18:25.533,6,0
1806,318,1804,2014-12-30 15:27:05.963,1,3
1807,1824,1804,2014-12-30 17:02:32.363,2,0
1808,1824,1800,2014-12-30 17:51:35.740,3,6
1809,1824,1794,2014-12-30 19:49:25.560,4,2
1811,1957,1810,2014-12-30 20:48:34.807,4,1
1817,59,1816,2014-12-31 07:50:31.363,3,0
1819,1824,1813,2014-12-31 19:54:15.197,4,1
1821,59,1820,2014-12-31 21:29:12.970,7,3
1823,1972,1341,2015-01-01 02:28:58.870,4,0
1825,59,1822,2015-01-01 05:20:08.777,4,1
1826,1863,1824,2015-01-01 07:54:39.207,7,0
1827,1824,1824,2015-01-01 11:04:12.620,5,0
1829,59,1828,2015-01-01 21:39:50.470,2,3
1832,1268,1830,2015-01-02 01:31:42.133,6,0
1833,318,1831,2015-01-02 01:38:47.600,3,0
